Month,usg_apt,fg_apt,carrier,Total
1,HOU,GCM,3FQ,10
1,HOU,GRU,VJT,17
1,HOU,LIR,WN,8317
1,HOU,MBJ,WN,1039
1,HOU,PVR,WN,7950
1,HOU,PVR,3FQ,8
1,HOU,SJD,WN,13373
1,HOU,SJO,WN,9792
1,HOU,YYR,IFQ,4
1,HOU,ZRH,NIQ,8
1,HPN,AXA,TQ,6
1,HPN,BOH,VJT,6
1,HPN,CTG,27Q,8
1,HPN,DUB,WGT,5
1,HPN,EIS,VJT,10
1,HPN,ELH,04Q,3
1,HPN,EXT,SVW,2
1,HPN,FAB,27Q,4
1,HPN,HND,VJT,3
1,HPN,LBG,VJT,4
1,HPN,LCA,VJT,6
1,HPN,MHH,VJT,8
1,HPN,MTY,15Q,2
1,HPN,NAS,3FQ,5
1,HPN,PDP,VJT,14
1,HPN,PLS,VJT,6
1,HPN,SKB,3FQ,10
1,HPN,SVD,VJT,7
1,HPN,YOW,DL,51
1,HPN,YOW,04Q,4
1,HPN,YTZ,04Q,2
1,HPN,YUL,DL,50
1,HRL,BOG,09Q,420
1,HRL,GUA,X9,469
1,HRL,GUA,09Q,350
1,HRL,SAL,09Q,146
1,HRL,SAP,09Q,568
1,HRL,SAP,1BQ,357
1,IAD,ACC,UA,12019
1,IAD,ADD,ET,19781
1,IAD,AMM,UA,5661
1,IAD,AMS,KL,10205
1,IAD,AMS,UA,7156
1,IAD,AMS,VJT,10
1,IAD,ANU,VJT,8
1,IAD,AUA,UA,4802
1,IAD,AUH,EY,13166
1,IAD,BGI,UA,869
1,IAD,BOG,AV,9974
1,IAD,BRU,UA,16254
1,IAD,CAI,MS,6758
1,IAD,CDG,AF,17210
1,IAD,CDG,UA,8426
1,IAD,CIA,VJT,6
1,IAD,CUN,AA,169
1,IAD,CUN,UA,19401
1,IAD,CMN,AT,6866
1,IAD,CPH,SK,6397
1,IAD,CPT,UA,5144
1,IAD,DEL,AI,9966
1,IAD,DOH,QR,29153
1,IAD,DUB,EI,10094
1,IAD,DUB,UA,2590
1,IAD,DXB,EK,19095
1,IAD,FAB,VJT,2
1,IAD,FCO,AZ,2093
1,IAD,FCO,UA,3464
1,IAD,FRA,LH,15434
1,IAD,FRA,UA,27558
1,IAD,GCM,UA,1783
1,IAD,GRU,UA,12796
1,IAD,GUA,LR,8384
1,IAD,GUA,TA,334
1,IAD,GUA,UA,6244
1,IAD,GVA,UA,5498
1,IAD,HND,NH,9576
1,IAD,HND,UA,8661
1,IAD,ICN,KE,14276
1,IAD,IST,TK,26211
1,IAD,JED,SV,8582
1,IAD,KEF,FI,7523
1,IAD,KEF,TK,297
1,IAD,KEF,OG,3489
1,IAD,LFW,ET,5893
1,IAD,LHR,BA,17572
1,IAD,LHR,VS,6282
1,IAD,LHR,UA,18669
1,IAD,LIS,TP,7247
1,IAD,LOS,UA,5208
1,IAD,MBJ,UA,2032
1,IAD,MEX,DL,186
1,IAD,MEX,UA,7387
1,IAD,MUC,LH,2843
1,IAD,MUC,UA,11517
1,IAD,NAS,UA,903
1,IAD,PEK,CA,3454
1,IAD,PLS,UA,3755
1,IAD,PSA,0Q,6
1,IAD,PTY,CM,21152
1,IAD,PUJ,UA,16241
1,IAD,RUH,SV,5441
1,IAD,RUH,VJT,5
1,IAD,SAL,AV,9738
1,IAD,SAL,TA,29144
1,IAD,SAL,UA,5725
1,IAD,SAL,Q6,287
1,IAD,SAL,N3,15354
1,IAD,SJD,HAQ,2
1,IAD,SJO,LR,3966
1,IAD,SJO,UA,1562
1,IAD,SNN,X9,245
1,IAD,SOF,X9,322
1,IAD,SXM,UA,2800
1,IAD,UVF,VJT,6
1,IAD,VIE,OS,6874
1,IAD,YOW,G7,5212
1,IAD,YUL,QK,2659
1,IAD,YUL,YX,5566
1,IAD,YUL,VJT,12
1,IAD,YVR,AC,3793
1,IAD,YYR,IFQ,3
1,IAD,YYZ,QK,5378
1,IAD,YYZ,YV,1845
1,IAD,YYZ,YX,11486
1,IAD,ZRH,UA,8473
1,IAH,AGU,YV,6638
1,IAH,AKL,NZ,13340
1,IAH,AMS,KL,11363
1,IAH,AMS,UA,9887
1,IAH,AUA,UA,841
1,IAH,BJX,UA,6857
1,IAH,BJX,YV,8047
1,IAH,BJX,VB,4305
1,IAH,BOG,UA,18437
1,IAH,BON,UA,924
1,IAH,BZE,UA,12866
1,IAH,CDG,AF,11913
1,IAH,CUN,UA,47366
1,IAH,CUN,NK,6019
1,IAH,CLO,UA,155
1,IAH,CZM,UA,6141
1,IAH,DOH,QR,19091
1,IAH,DXB,EK,22383
1,IAH,EZE,UA,20352
1,IAH,EZE,X9,402
1,IAH,FRA,LH,10939
1,IAH,FRA,UA,13398
1,IAH,GCM,UA,2599
1,IAH,GDL,UA,10269
1,IAH,GDL,YV,5658
1,IAH,GDL,VB,4340
1,IAH,GDL,Y4,12404
1,IAH,GIG,UA,11063
1,IAH,GIG,X9,406
1,IAH,GRU,UA,15541
1,IAH,GUA,UA,26195
1,IAH,GUA,NK,3947
1,IAH,HAV,UA,3932
1,IAH,HAV,YV,1021
1,IAH,HND,NH,10493
1,IAH,IST,TK,18149
1,IAH,LHR,BA,13398
1,IAH,LHR,UA,20840
1,IAH,LIM,UA,11119
1,IAH,LIR,AA,169
1,IAH,LIR,UA,15652
1,IAH,MAN,SQ,4181
1,IAH,MBJ,UA,2925
1,IAH,MEX,AM,10350
1,IAH,MEX,UA,40749
1,IAH,MEX,5D,6269
1,IAH,MEX,VB,8632
1,IAH,MEX,Y4,9105
1,IAH,MGA,UA,8402
1,IAH,MID,UA,8040
1,IAH,MLM,YV,4098
1,IAH,MTY,UA,13517
1,IAH,MTY,5D,169
1,IAH,MTY,YV,8509
1,IAH,MTY,VB,12985
1,IAH,MUC,UA,2050
1,IAH,MZT,YV,676
1,IAH,NAS,UA,2790
1,IAH,NRT,UA,12605
1,IAH,OAX,YV,4082
1,IAH,PBC,YV,267
1,IAH,POS,UA,6635
1,IAH,PRG,2AQ,2
1,IAH,PTY,UA,21476
1,IAH,PUJ,UA,4095
1,IAH,PVR,UA,11355
1,IAH,RTB,UA,6766
1,IAH,SAL,TA,9308
1,IAH,SAL,UA,33982
1,IAH,SAL,NK,7216
1,IAH,SAL,N3,3060
1,IAH,SAP,UA,11957
1,IAH,SAP,NK,8786
1,IAH,SCL,UA,11020
1,IAH,SIN,SQ,1542
1,IAH,SJD,UA,18536
1,IAH,SJO,UA,27364
1,IAH,SLP,UA,1563
1,IAH,SLP,YV,5520
1,IAH,SYD,UA,10946
1,IAH,TAM,YV,3968
1,IAH,TPE,BR,16454
1,IAH,UIO,UA,8236
1,IAH,UIO,36Q,9
1,IAH,VER,UA,6414
1,IAH,XPL,UA,7182
1,IAH,XPL,NK,3267
1,IAH,YLW,X9,403
1,IAH,YUL,AC,6500
1,IAH,YVR,AC,6962
1,IAH,YVR,UA,8867
1,IAH,YVR,X9,405
1,IAH,YYC,UA,9174
1,IAH,YYC,WS,10294
1,IAH,YYZ,AC,9116
1,IAH,YYZ,UA,14483
1,IAH,YYZ,YV,1024
1,IAH,ZIH,YV,3710
1,IAH,ZLO,YV,569
1,IAH,QRO,UA,15679
1,IAH,QRO,YV,2187
1,IAH,QRO,VB,3773
1,IAH,NLU,5D,3312
1,ILG,MHH,3FQ,6
1,ILM,LIN,VJT,1
1,IND,CUN,WN,1231
1,IND,CUN,AA,1143
1,IND,CUN,SY,2212
1,IND,PUJ,SY,357
1,IND,YYZ,QK,2240
1,ITO,GMP,VJT,3
1,JAC,PLS,VJT,5
1,JAX,KEF,IFQ,1
1,JAX,SXM,3FQ,9
1,JAX,TCB,04Q,8
1,JFK,ACC,DL,10194
1,JFK,ADD,ET,5600
1,JFK,AKL,QF,5711
1,JFK,AKL,NZ,3926
1,JFK,AMM,RJ,6316
1,JFK,AMS,KL,26997
1,JFK,AMS,DL,25636
1,JFK,AMS,B6,5361
1,JFK,ANF,LA,158
1,JFK,ANU,AA,9390
1,JFK,ANU,B6,658
1,JFK,ATH,DL,2602
1,JFK,AUA,DL,10629
1,JFK,AUA,B6,24725
1,JFK,AUH,EY,35432
1,JFK,BCN,IB,7055
1,JFK,BCN,DL,10037
1,JFK,BCN,AA,10244
1,JFK,BDA,DL,2492
1,JFK,BDA,AA,6390
1,JFK,BEG,JU,5019
1,JFK,BGI,B6,10249
1,JFK,BOG,AV,26759
1,JFK,BOG,DL,11856
1,JFK,BOM,AI,15493
1,JFK,BRU,DL,6859
1,JFK,BRU,SN,6965
1,JFK,BZE,B6,2846
1,JFK,CAI,MS,15182
1,JFK,CAN,CZ,2812
1,JFK,CDG,AF,67836
1,JFK,CDG,DL,28534
1,JFK,CDG,AA,11712
1,JFK,CDG,B6,4809
1,JFK,CDG,ARQ,84
1,JFK,CDG,N0,4726
1,JFK,CUN,DL,21880
1,JFK,CUN,AA,19415
1,JFK,CUN,B6,33173
1,JFK,CLO,AV,2694
1,JFK,CMN,AT,15014
1,JFK,CPH,SK,5973
1,JFK,CTG,AV,3951
1,JFK,CTG,B6,8876
1,JFK,CUR,B6,5528
1,JFK,DEL,AI,18809
1,JFK,DEL,AA,14006
1,JFK,DOH,QR,57385
1,JFK,DUB,EI,27760
1,JFK,DUB,DL,12246
1,JFK,DXB,EK,50064
1,JFK,EDI,DL,2089
1,JFK,EZE,AR,5239
1,JFK,EZE,DL,13020
1,JFK,EZE,AA,19354
1,JFK,FCO,AZ,23418
1,JFK,FCO,DL,20972
1,JFK,FNC,S4,512
1,JFK,FRA,LH,19565
1,JFK,FRA,SQ,8190
1,JFK,FRA,DL,8846
1,JFK,FRA,DE,6205
1,JFK,GCM,KX,1570
1,JFK,GCM,B6,7031
1,JFK,GDL,Y4,8060
1,JFK,GEO,BW,6868
1,JFK,GEO,AA,9338
1,JFK,GEO,B6,9644
1,JFK,GIB,VJT,3
1,JFK,GIG,DL,11545
1,JFK,GIG,AA,8692
1,JFK,GND,B6,11770
1,JFK,GRU,DL,13486
1,JFK,GRU,AA,15596
1,JFK,GRU,JJ,16667
1,JFK,GUA,LR,8758
1,JFK,GUA,TA,318
1,JFK,GUA,B6,9129
1,JFK,GVA,LX,8562
1,JFK,GYE,B6,7862
1,JFK,GYE,2K,7193
1,JFK,HEL,AY,10017
1,JFK,HKG,CX,48829
1,JFK,HND,JL,21471
1,JFK,HND,NH,20055
1,JFK,ICN,KE,40863
1,JFK,ICN,OZ,16419
1,JFK,IST,TK,49593
1,JFK,JED,SV,7011
1,JFK,KEF,FI,12255
1,JFK,KIN,BW,4069
1,JFK,KIN,DL,791
1,JFK,KIN,B6,25274
1,JFK,KWI,KU,18015
1,JFK,LGW,BA,3564
1,JFK,LGW,B6,6312
1,JFK,LGW,Z0,11455
1,JFK,LHR,BA,83616
1,JFK,LHR,VS,56931
1,JFK,LHR,DL,17883
1,JFK,LHR,AA,26464
1,JFK,LHR,B6,10554
1,JFK,LIM,LP,12622
1,JFK,LIR,AA,1209
1,JFK,LIR,B6,8606
1,JFK,LIS,TP,6698
1,JFK,LIS,DL,10959
1,JFK,LOS,DL,436
1,JFK,MAD,IB,25558
1,JFK,MAD,DL,12216
1,JFK,MAD,AA,10981
1,JFK,MAD,UX,2832
1,JFK,MAN,EI,12731
1,JFK,MAN,VS,8760
1,JFK,MBJ,DL,10682
1,JFK,MBJ,AA,8469
1,JFK,MBJ,B6,21367
1,JFK,MDE,AV,15390
1,JFK,MEX,AM,37242
1,JFK,MEX,DL,11092
1,JFK,MEX,AA,8654
1,JFK,MEX,VB,8044
1,JFK,MNL,PR,8814
1,JFK,MUC,LH,11402
1,JFK,MXP,AZ,2600
1,JFK,MXP,DL,14114
1,JFK,MXP,AA,10869
1,JFK,MXP,EK,16925
1,JFK,MXP,NOS,3501
1,JFK,NAS,DL,10041
1,JFK,NAS,B6,12364
1,JFK,NBO,KQ,12506
1,JFK,NHT,VJT,3
1,JFK,PAP,B6,6204
1,JFK,PDL,S4,2402
1,JFK,PEI,AV,3836
1,JFK,PEK,CA,8242
1,JFK,PLS,DL,8093
1,JFK,PLS,AA,251
1,JFK,PLS,B6,10407
1,JFK,POP,B6,8568
1,JFK,POS,BW,10853
1,JFK,POS,B6,9860
1,JFK,PTP,B6,3219
1,JFK,PTY,CM,25750
1,JFK,PUJ,DL,15463
1,JFK,PUJ,AA,19180
1,JFK,PUJ,B6,18257
1,JFK,PVG,MU,5690
1,JFK,PVR,B6,6630
1,JFK,RMS,1BQ,255
1,JFK,RUH,SV,7696
1,JFK,RUH,VJT,5
1,JFK,SAL,LR,2909
1,JFK,SAL,TA,25929
1,JFK,SAL,Q6,6343
1,JFK,SAL,N3,301
1,JFK,SAP,LR,3589
1,JFK,SCL,LA,14499
1,JFK,SDQ,DL,30516
1,JFK,SDQ,B6,53838
1,JFK,SIN,SQ,11419
1,JFK,SJD,DL,2686
1,JFK,SJD,B6,6878
1,JFK,SJO,B6,8623
1,JFK,SKB,AA,1159
1,JFK,SKB,B6,3075
1,JFK,SNN,EI,2177
1,JFK,STI,DL,30075
1,JFK,STI,B6,54533
1,JFK,SVD,BW,1429
1,JFK,SXM,DL,9806
1,JFK,SXM,B6,12965
1,JFK,TAB,BW,843
1,JFK,TAS,HY,6230
1,JFK,TLV,LY,42039
1,JFK,TPE,CI,9045
1,JFK,TPE,BR,16392
1,JFK,UIO,B6,156
1,JFK,UIO,2K,6024
1,JFK,UVF,B6,9467
1,JFK,VIE,OS,1965
1,JFK,WAW,LO,14732
1,JFK,YQX,DL,261
1,JFK,YUL,DL,51
1,JFK,YUL,QK,2064
1,JFK,YUL,9E,6092
1,JFK,YVR,B6,6530
1,JFK,YYC,WS,7145
1,JFK,YYZ,AC,45
1,JFK,YYZ,QK,5128
1,JFK,YYZ,9E,13444
1,JFK,YYZ,YX,7367
1,JFK,ZRH,DL,7859
1,JFK,ZRH,LX,19809
1,JFK,DSS,DL,4731
1,JFK,DSS,HC,3203
1,KEH,YWH,KAH,1
1,KOA,HKG,VJT,2
1,KOA,HND,HA,997
1,KOA,NRT,JL,930
1,KOA,USH,VJT,2
1,KOA,YVR,AC,4974
1,KOA,YVR,WS,5310
1,KOA,YYC,WS,2604
1,LAN,CUN,XP,580
1,LAN,PUJ,XP,161
1,LAS,AMS,KL,7255
1,LAS,AMS,DL,1406
1,LAS,BZE,AS,152
1,LAS,CDG,AF,2541
1,LAS,CDG,DL,1452
1,LAS,CUN,AS,176
1,LAS,DUB,VJT,12
1,LAS,FAB,VJT,5
1,LAS,FRA,4Y,4544
1,LAS,GDL,Y4,22236
1,LAS,GMP,VJT,3
1,LAS,GVA,SWQ,12
1,LAS,ICN,KE,13363
1,LAS,ICN,DL,1449
1,LAS,KLU,GCQ,12
1,LAS,KWI,VJT,7
1,LAS,LBG,VJT,7
1,LAS,LHR,BA,18944
1,LAS,LHR,VS,12107
1,LAS,MEX,AM,14399
1,LAS,MEX,VB,10343
1,LAS,MEX,Y4,8210
1,LAS,MTY,VB,11113
1,LAS,PTY,CM,5379
1,LAS,PVR,OO,2346
1,LAS,SAL,TA,3897
1,LAS,SJD,OO,2419
1,LAS,SXM,VJT,2
1,LAS,TAO,VJT,8
1,LAS,TLV,LY,264
1,LAS,YEG,WS,8484
1,LAS,YEG,07Q,4401
1,LAS,YHM,VJT,10
1,LAS,YKF,07Q,2202
1,LAS,YLW,WS,2732
1,LAS,YOW,07Q,2767
1,LAS,YQR,WS,1182
1,LAS,YUL,AC,131
1,LAS,YUL,RV,11035
1,LAS,YUL,Y9,2754
1,LAS,YVR,AC,16834
1,LAS,YVR,WS,12402
1,LAS,YVR,07Q,5017
1,LAS,YWG,WS,2671
1,LAS,YXE,WS,788
1,LAS,YYC,AC,65
1,LAS,YYC,WS,21137
1,LAS,YYC,07Q,2099
1,LAS,YYC,Y9,2265
1,LAS,YYZ,AC,15720
1,LAS,YYZ,WS,8586
1,LAS,YYZ,07Q,7207
1,LAS,YYZ,RV,9522
1,LAX,AGU,Y4,4272
1,LAX,AKL,DL,16057
1,LAX,AKL,AA,11599
1,LAX,AKL,NZ,21201
1,LAX,AKL,UA,6198
1,LAX,AMS,KL,17368
1,LAX,BCN,IB,6484
1,LAX,BGI,VJT,2
1,LAX,BJX,Y4,6062
1,LAX,BNE,QF,9977
1,LAX,BNE,UA,3766
1,LAX,BOG,AV,4979
1,LAX,BZE,AS,6141
1,LAX,CAN,CZ,12497
1,LAX,CBR,AA,283
1,LAX,CBR,UA,243
1,LAX,CDG,AF,36572
1,LAX,CDG,DL,5641
1,LAX,CDG,TN,5717
1,LAX,CUN,DL,11616
1,LAX,CUN,AA,1168
1,LAX,CUN,AS,18176
1,LAX,CUN,UA,21470
1,LAX,CUN,B6,884
1,LAX,CUN,IFQ,2
1,LAX,CPH,SK,8868
1,LAX,DOH,QR,22834
1,LAX,DUB,EI,8099
1,LAX,DUB,VJT,7
1,LAX,DXB,EK,24643
1,LAX,FCO,AZ,2862
1,LAX,FRA,LH,18879
1,LAX,GCM,KX,969
1,LAX,GDL,AM,8945
1,LAX,GDL,AS,16917
1,LAX,GDL,VB,20667
1,LAX,GDL,Y4,64965
1,LAX,GRU,JJ,7055
1,LAX,GUA,LR,8787
1,LAX,GUA,DL,9024
1,LAX,GUA,AS,7768
1,LAX,GUA,UA,8235
1,LAX,GUA,Q6,8700
1,LAX,GUA,GU,7536
1,LAX,HAM,LH,340
1,LAX,HEL,AY,4013
1,LAX,HKG,CX,33176
1,LAX,HKG,UA,13704
1,LAX,HND,JL,9393
1,LAX,HND,DL,13293
1,LAX,HND,NH,18170
1,LAX,HND,AA,23778
1,LAX,HND,UA,14947
1,LAX,HRB,MU,52
1,LAX,ICN,KE,43294
1,LAX,ICN,OZ,44409
1,LAX,IST,TK,33553
1,LAX,JED,SV,5345
1,LAX,KIX,JL,5539
1,LAX,KRK,VJT,10
1,LAX,LBG,VJT,14
1,LAX,LBG,LDQ,10
1,LAX,LGW,Z0,4238
1,LAX,LHR,BA,39924
1,LAX,LHR,VS,24894
1,LAX,LHR,DL,8471
1,LAX,LHR,AA,25934
1,LAX,LHR,UA,10855
1,LAX,LIM,LA,11648
1,LAX,LIM,LP,7616
1,LAX,LIR,DL,5953
1,LAX,LIR,AS,15702
1,LAX,LIR,UA,458
1,LAX,LIR,B6,1348
1,LAX,LTN,VJT,5
1,LAX,LTN,AOQ,8
1,LAX,LTO,AS,3814
1,LAX,MAD,IB,6507
1,LAX,MBJ,27Q,9
1,LAX,MDE,LDQ,7
1,LAX,MEL,QF,14959
1,LAX,MEL,UA,11061
1,LAX,MEX,AM,46068
1,LAX,MEX,DL,2560
1,LAX,MEX,AA,1567
1,LAX,MEX,VB,11061
1,LAX,MEX,Y4,13721
1,LAX,MLA,VJT,7
1,LAX,MLM,Y4,7753
1,LAX,MNL,PR,40236
1,LAX,MNL,15Q,1
1,LAX,MTY,5D,1009
1,LAX,MTY,VB,3263
1,LAX,MUC,LH,19176
1,LAX,MZT,AS,4633
1,LAX,NAN,FJ,16415
1,LAX,NAS,AS,2961
1,LAX,NAS,B6,840
1,LAX,NRT,JL,8680
1,LAX,NRT,SQ,13508
1,LAX,NRT,DL,272
1,LAX,NRT,NH,10528
1,LAX,NRT,UA,13326
1,LAX,NRT,ZG,12898
1,LAX,OAX,Y4,4562
1,LAX,PEK,CA,9892
1,LAX,PLS,24Q,6
1,LAX,PPT,AF,8318
1,LAX,PPT,DL,3587
1,LAX,PPT,TN,12205
1,LAX,PRG,IFQ,4
1,LAX,PTY,CM,27102
1,LAX,PVG,AA,181
1,LAX,PVG,MU,12986
1,LAX,PVR,DL,8536
1,LAX,PVR,AA,8388
1,LAX,PVR,AS,15959
1,LAX,PVR,UA,2623
1,LAX,PVR,B6,4761
1,LAX,PVR,VJT,14
1,LAX,PVR,3EQ,4
1,LAX,RTM,VJT,6
1,LAX,SAL,LR,276
1,LAX,SAL,TA,38962
1,LAX,SAL,DL,7894
1,LAX,SAL,AS,139
1,LAX,SAL,UA,10430
1,LAX,SAL,N3,16155
1,LAX,SCL,LA,11202
1,LAX,SIN,SQ,25558
1,LAX,SJD,DL,10871
1,LAX,SJD,AA,9069
1,LAX,SJD,AS,13118
1,LAX,SJD,UA,8721
1,LAX,SJD,B6,6326
1,LAX,SJD,VJT,14
1,LAX,SJO,DL,8315
1,LAX,SJO,AS,8849
1,LAX,SJO,UA,2354
1,LAX,SKB,3FQ,8
1,LAX,SOF,AQX,3
1,LAX,SVD,27Q,3
1,LAX,SXM,3FQ,10
1,LAX,SYD,QF,25463
1,LAX,SYD,DL,24922
1,LAX,SYD,AA,13760
1,LAX,SYD,UA,11210
1,LAX,SZX,CA,2864
1,LAX,TLC,15Q,1
1,LAX,TLV,LY,11216
1,LAX,TPE,CI,26896
1,LAX,TPE,BR,53594
1,LAX,TPE,JX,16018
1,LAX,UPN,Y4,1320
1,LAX,WAW,LO,4572
1,LAX,XMN,MF,7272
1,LAX,YEG,WS,7705
1,LAX,YFB,IFQ,2
1,LAX,YUL,AC,9560
1,LAX,YUL,VS,209
1,LAX,YVR,AC,36231
1,LAX,YVR,LH,355
1,LAX,YVR,AA,1670
1,LAX,YVR,UA,8556
1,LAX,YVR,WS,13552
1,LAX,YVR,07Q,4814
1,LAX,YVR,VJT,7
1,LAX,YVR,3EQ,7
1,LAX,YWG,WS,3770
1,LAX,YYC,WS,25424
1,LAX,YYC,Y9,2373
1,LAX,YYZ,AC,41360
1,LAX,YYZ,DL,57
1,LAX,YYZ,PD,2027
1,LAX,YYZ,Y9,3332
1,LAX,ZCL,Y4,3537
1,LAX,ZIH,AS,8091
1,LAX,ZLO,AS,4825
1,LAX,ZLO,3EQ,3
1,LAX,ZRH,LX,12769
1,LAX,CSL,2JQ,637
1,LAX,CSL,3EQ,7
1,LAX,TFU,3U,5302
1,LGA,AUA,AA,260
1,LGA,LBG,VJT,7
1,LGA,NAS,DL,6136
1,LGA,NAS,B6,4719
1,LGA,YTZ,04Q,1
1,LGA,YUL,QK,17970
1,LGA,YUL,9E,7652
1,LGA,YUL,YX,8818
1,LGA,YYZ,QK,35220
1,LGA,YYZ,9E,15442
1,LGA,YYZ,YX,15680
1,LIH,YVR,WS,3608
1,LKE,CXH,YB,116
1,LKE,YWH,KAH,446
1,LNK,GGT,VJT,8
1,MCI,CUN,WN,9124
1,MCI,CUN,AA,1079
1,MCI,CUN,SY,184
1,MCI,CUN,F9,3620
1,MCI,MBJ,WN,1200
1,MCI,SJD,WN,1114
1,MCO,AMS,DL,15289
1,MCO,AUA,WN,8132
1,MCO,AXA,VJT,4
1,MCO,BEL,G3,95
1,MCO,BOG,AV,20375
1,MCO,BOG,NK,7631
1,MCO,BOG,4C,9846
1,MCO,BSB,G3,15470
1,MCO,CUN,WN,143
1,MCO,CUN,B6,11524
1,MCO,CUN,NK,12309
1,MCO,CUN,F9,8562
1,MCO,CUN,RV,141
1,MCO,CNF,AD,3995
1,MCO,CTG,NK,2162
1,MCO,DUB,EI,7175
1,MCO,DXB,EK,12161
1,MCO,FRA,4Y,13630
1,MCO,GDL,Y4,7571
1,MCO,GRU,JJ,9572
1,MCO,GUA,NK,5633
1,MCO,GYN,G3,165
1,MCO,KEF,FI,4653
1,MCO,LGW,BA,17787
1,MCO,LGW,Z0,8299
1,MCO,LHR,VS,14100
1,MCO,MAN,EI,3051
1,MCO,MAN,VS,13134
1,MCO,MAO,G3,432
1,MCO,MBJ,WN,10184
1,MCO,MBJ,B6,5147
1,MCO,MBJ,NK,7452
1,MCO,MBJ,F9,3053
1,MCO,MDE,AV,8233
1,MCO,MDE,NK,9538
1,MCO,MEX,AM,31407
1,MCO,MEX,5D,382
1,MCO,MEX,Y4,4320
1,MCO,MHH,3M,45
1,MCO,NAS,B6,3635
1,MCO,PDL,02Q,58
1,MCO,POS,BW,3994
1,MCO,PTY,CM,37381
1,MCO,PUJ,DL,181
1,MCO,PUJ,B6,5118
1,MCO,PUJ,NK,8184
1,MCO,PUJ,F9,5692
1,MCO,REC,AD,6063
1,MCO,SAL,TA,5270
1,MCO,SAP,NK,6277
1,MCO,SDQ,B6,9803
1,MCO,SDQ,NK,15625
1,MCO,SDQ,F9,4285
1,MCO,SJO,DL,180
1,MCO,SJO,B6,13985
1,MCO,SJO,NK,22510
1,MCO,STI,B6,6878
1,MCO,UIO,2K,2413
1,MCO,VCP,AD,17313
1,MCO,YEG,WS,2624
1,MCO,YHM,WS,3745
1,MCO,YHZ,TS,2503
1,MCO,YHZ,WS,1044
1,MCO,YHZ,RV,3192
1,MCO,YMX,NLQ,9
1,MCO,YOW,WS,2294
1,MCO,YOW,PD,7406
1,MCO,YOW,RV,2033
1,MCO,YQB,TS,2094
1,MCO,YQR,WS,697
1,MCO,YUL,TS,8814
1,MCO,YUL,RV,29798
1,MCO,YUL,Y9,2305
1,MCO,YVR,WS,1141
1,MCO,YVR,Y9,731
1,MCO,YWG,WS,4045
1,MCO,YWG,WG,736
1,MCO,YXE,WS,965
1,MCO,YYC,WS,11286
1,MCO,YYC,Y9,1256
1,MCO,YYT,WS,1432
1,MCO,YYZ,AC,28334
1,MCO,YYZ,WS,18152
1,MCO,YYZ,PD,6036
1,MCO,YYZ,WG,1433
1,MCO,YYZ,RV,19920
1,MCO,YYZ,Y9,4673
1,MDT,YUL,PT,22
1,MDW,AGU,Y4,5164
1,MDW,BJX,Y4,7148
1,MDW,CUN,WN,10526
1,MDW,CUN,F9,5464
1,MDW,DGO,Y4,2586
1,MDW,GDL,Y4,9917
1,MDW,LBG,WGT,2
1,MDW,MBJ,WN,1204
1,MDW,MLM,Y4,11483
1,MDW,PUJ,WN,1241
1,MDW,PVR,HAQ,6
1,MDW,SJD,WN,868
1,MDW,SJD,27Q,4
1,MDW,YEG,AC,51
1,MDW,YWG,09Q,37
1,MDW,YYC,AC,55
1,MDW,YYZ,DL,63
1,MDW,ZCL,Y4,3274
1,MEM,YYZ,DL,60
1,MEM,YYZ,YV,75
1,MIA,AMS,KL,5954
1,MIA,ANU,AA,17650
1,MIA,ANU,3FQ,3
1,MIA,ARN,SK,3683
1,MIA,AUA,AA,19605
1,MIA,AXA,MQ,6751
1,MIA,BAQ,AV,4177
1,MIA,BAQ,AA,11099
1,MIA,BCN,AA,12092
1,MIA,BDA,AA,5794
1,MIA,BER,N0,1832
1,MIA,BGI,AA,25105
1,MIA,BOG,AV,41492
1,MIA,BOG,LA,12998
1,MIA,BOG,AA,22415
1,MIA,BOG,4C,10593
1,MIA,BON,AA,2985
1,MIA,BRE,VJT,2
1,MIA,BSB,G3,17018
1,MIA,BZE,AA,15261
1,MIA,CDG,AF,30902
1,MIA,CDG,AA,9020
1,MIA,CDG,N0,5022
1,MIA,CUN,AA,49263
1,MIA,CLO,AV,9167
1,MIA,CLO,AA,19728
1,MIA,CMN,AT,4517
1,MIA,CMW,AA,6802
1,MIA,CMW,WL,2687
1,MIA,CPH,SK,10042
1,MIA,CPT,DL,549
1,MIA,CTG,AV,3054
1,MIA,CTG,AA,28821
1,MIA,CUR,AA,15644
1,MIA,CYB,KX,154
1,MIA,CZM,AA,4992
1,MIA,DOH,QR,23983
1,MIA,DOM,MQ,1797
1,MIA,DUB,EI,5245
1,MIA,DXB,EK,15650
1,MIA,EIS,MQ,6781
1,MIA,EIS,JCO,8
1,MIA,ELH,MQ,6717
1,MIA,EZE,AR,20017
1,MIA,EZE,AA,43493
1,MIA,FCO,AZ,13917
1,MIA,FDF,AA,3091
1,MIA,FLR,VJT,4
1,MIA,FOR,JJ,7161
1,MIA,FOR,G3,1195
1,MIA,FPO,MQ,6146
1,MIA,FRA,LH,18769
1,MIA,GCM,AA,13466
1,MIA,GCM,KX,5934
1,MIA,GCM,WL,275
1,MIA,GCM,B6,139
1,MIA,GCM,3FQ,2
